,topic,url,date
19771,পাস্তুরায়ন,https://bn.wikipedia.org/wiki/পাস্তুরায়ন,2022-06
19776,রাতকানা,https://bn.wikipedia.org/wiki/রাতকানা,2022-06
19790,অ্যান্টিবডি,https://bn.wikipedia.org/wiki/অ্যান্টিবডি,2022-06
19799,বৈদ্য,https://bn.wikipedia.org/wiki/বৈদ্য,2022-07
19805,ভেগানবাদ,https://bn.wikipedia.org/wiki/ভেগানবাদ,2022-07
19807,দারুল উলুম হাটহাজারী,https://bn.wikipedia.org/wiki/দারুল_উলুম_হাটহাজারী,2022-07
19808,২০২২ কমনওয়েলথ গেমসে ভারত,https://bn.wikipedia.org/wiki/২০২২_কমনওয়েলথ_গেমসে_ভারত,2022-07
19809,ওয়ার্ল্ড ট্রেড সেন্টার (২০০১–বর্তমান),https://bn.wikipedia.org/wiki/ওয়ার্ল্ড_ট্রেড_সেন্টার_(২০০১–বর্তমান),2022-07
19810,আতিফ আসলাম,https://bn.wikipedia.org/wiki/আতিফ_আসলাম,2022-07
19811,লিওনেল এস্কালোনি,https://bn.wikipedia.org/wiki/লিওনেল_এস্কালোনি,2022-07
19813,পশ্চিমবঙ্গের রাজ্যপালদের তালিকা,https://bn.wikipedia.org/wiki/পশ্চিমবঙ্গের_রাজ্যপালদের_তালিকা,2022-07
19814,নর্দান ক্রিকেট দল,https://bn.wikipedia.org/wiki/নর্দান_ক্রিকেট_দল,2022-07
19815,আভা মাইতি,https://bn.wikipedia.org/wiki/আভা_মাইতি,2022-07
19816,ভারতীয় দীর্ঘতম মেয়াদের মুখ্যমন্ত্রীদের তালিকা,https://bn.wikipedia.org/wiki/ভারতীয়_দীর্ঘতম_মেয়াদের_মুখ্যমন্ত্রীদের_তালিকা,2022-07
19817,নিরামিষবাদ ও ধর্ম,https://bn.wikipedia.org/wiki/নিরামিষবাদ_ও_ধর্ম,2022-07
19818,কানহাইয়া লাল হত্যাকাণ্ড,https://bn.wikipedia.org/wiki/কানহাইয়া_লাল_হত্যাকাণ্ড,2022-07
19819,কল্কি অবতার এবং মোহাম্মদ সাহেব,https://bn.wikipedia.org/wiki/কল্কি_অবতার_এবং_মোহাম্মদ_সাহেব,2022-07
19820,তরুণ মজুমদার,https://bn.wikipedia.org/wiki/তরুণ_মজুমদার,2022-07
19821,বাঙালি ব্রাহ্মণ,https://bn.wikipedia.org/wiki/বাঙালি_ব্রাহ্মণ,2022-07
19822,বোয়িং স্টারলাইনার,https://bn.wikipedia.org/wiki/বোয়িং_স্টারলাইনার,2022-07
19824,সারি ধরম,https://bn.wikipedia.org/wiki/সারি_ধরম,2022-07
19825,শিনজো আবের গুপ্তহত্যা,https://bn.wikipedia.org/wiki/শিনজো_আবের_গুপ্তহত্যা,2022-07
19826,"হাজী মুহম্মদ মুহসীন সরকারি উচ্চ বিদ্যালয়, রাজশাহী","https://bn.wikipedia.org/wiki/হাজী_মুহম্মদ_মুহসীন_সরকারি_উচ্চ_বিদ্যালয়,_রাজশাহী",2022-07
19827,আলবার্ট আইনস্টাইনের মস্তিষ্ক,https://bn.wikipedia.org/wiki/আলবার্ট_আইনস্টাইনের_মস্তিষ্ক,2022-07
19828,মমতা বন্দ্যোপাধ্যায়ের দ্বিতীয় মন্ত্রিসভা,https://bn.wikipedia.org/wiki/মমতা_বন্দ্যোপাধ্যায়ের_দ্বিতীয়_মন্ত্রিসভা,2022-07
19829,মল্লিকার্জুন খড়গে,https://bn.wikipedia.org/wiki/মল্লিকার্জুন_খড়গে,2022-07
19831,২০২২ কমনওয়েলথ গেমসে ক্রিকেট,https://bn.wikipedia.org/wiki/২০২২_কমনওয়েলথ_গেমসে_ক্রিকেট,2022-07
19833,সংস্কার (ভারতীয় দর্শন),https://bn.wikipedia.org/wiki/সংস্কার_(ভারতীয়_দর্শন),2022-07
19835,আলেকজান্ডার ইউনিয়ন,https://bn.wikipedia.org/wiki/আলেকজান্ডার_ইউনিয়ন,2022-07
19836,ইংলিশ ডিফেন্স লিগ,https://bn.wikipedia.org/wiki/ইংলিশ_ডিফেন্স_লিগ,2022-07
19837,২০২২ দক্ষিণ আফ্রিকা পুরুষ ক্রিকেট দলের ইংল্যান্ড ও ওয়েলস সফর,https://bn.wikipedia.org/wiki/২০২২_দক্ষিণ_আফ্রিকা_পুরুষ_ক্রিকেট_দলের_ইংল্যান্ড_ও_ওয়েলস_সফর,2022-07
19838,তথ্যসূত্র (গবেষণা পত্রিকা),https://bn.wikipedia.org/wiki/তথ্যসূত্র_(গবেষণা_পত্রিকা),2022-07
19840,মৎস্যকন্যা,https://bn.wikipedia.org/wiki/মৎস্যকন্যা,2022-07
19841,অজৈব যৌগসমূহের তালিকা,https://bn.wikipedia.org/wiki/অজৈব_যৌগসমূহের_তালিকা,2022-07
19842,এরিক ল্যান্ডার,https://bn.wikipedia.org/wiki/এরিক_ল্যান্ডার,2022-07
19843,নিরামিষ ভোজন,https://bn.wikipedia.org/wiki/নিরামিষ_ভোজন,2022-07
19844,পাকিস্তানের জাতীয় পরিষদের স্পিকার,https://bn.wikipedia.org/wiki/পাকিস্তানের_জাতীয়_পরিষদের_স্পিকার,2022-07
19845,হাতেম আলী মিয়া,https://bn.wikipedia.org/wiki/হাতেম_আলী_মিয়া,2022-07
19846,২০২২ আইসিসি পুরুষ টি২০ বিশ্বকাপ বৈশ্বিক বাছাইপর্ব বি,https://bn.wikipedia.org/wiki/২০২২_আইসিসি_পুরুষ_টি২০_বিশ্বকাপ_বৈশ্বিক_বাছাইপর্ব_বি,2022-07
19847,২০২২ মালয়েশিয়া চতুর্দেশীয় সিরিজ,https://bn.wikipedia.org/wiki/২০২২_মালয়েশিয়া_চতুর্দেশীয়_সিরিজ,2022-07
19848,এওজবালিয়া ইউনিয়ন,https://bn.wikipedia.org/wiki/এওজবালিয়া_ইউনিয়ন,2022-07
19849,পরাণ (চলচ্চিত্র),https://bn.wikipedia.org/wiki/পরাণ_(চলচ্চিত্র),2022-07
19850,পশ্চিমবঙ্গের রাজনৈতিক পরিবার,https://bn.wikipedia.org/wiki/পশ্চিমবঙ্গের_রাজনৈতিক_পরিবার,2022-07
19851,জিল্যান্ডস-পোস্টেন মুহাম্মদ কার্টুন বিতর্ক,https://bn.wikipedia.org/wiki/জিল্যান্ডস-পোস্টেন_মুহাম্মদ_কার্টুন_বিতর্ক,2022-07
19852,২০২২ মহিলা হকি বিশ্বকাপ,https://bn.wikipedia.org/wiki/২০২২_মহিলা_হকি_বিশ্বকাপ,2022-07
19853,তৃণা সাহা,https://bn.wikipedia.org/wiki/তৃণা_সাহা,2022-07
19854,২০১৮-১৯ মৌসুমে আন্তর্জাতিক ক্রিকেট,https://bn.wikipedia.org/wiki/২০১৮-১৯_মৌসুমে_আন্তর্জাতিক_ক্রিকেট,2022-07
19855,কামলি (২০২২-এর চলচ্চিত্র),https://bn.wikipedia.org/wiki/কামলি_(২০২২-এর_চলচ্চিত্র),2022-07
19856,লক্ষ্যারচর ইউনিয়ন,https://bn.wikipedia.org/wiki/লক্ষ্যারচর_ইউনিয়ন,2022-07
19857,বুরহান ওয়ানি,https://bn.wikipedia.org/wiki/বুরহান_ওয়ানি,2022-07
19858,মানিক সাহার প্রথম মন্ত্রিসভা,https://bn.wikipedia.org/wiki/মানিক_সাহার_প্রথম_মন্ত্রিসভা,2022-07
19859,গণেশের পত্নীগণ,https://bn.wikipedia.org/wiki/গণেশের_পত্নীগণ,2022-07
19860,দর্শন উপনিষদ,https://bn.wikipedia.org/wiki/দর্শন_উপনিষদ,2022-07
19861,২০২২ দক্ষিণ আফ্রিকা নারী ক্রিকেট দলের ইংল্যান্ড সফর,https://bn.wikipedia.org/wiki/২০২২_দক্ষিণ_আফ্রিকা_নারী_ক্রিকেট_দলের_ইংল্যান্ড_সফর,2022-07
19862,জাতীয় যুদ্ধ স্মৃতিসৌধ (ভারত),https://bn.wikipedia.org/wiki/জাতীয়_যুদ্ধ_স্মৃতিসৌধ_(ভারত),2022-07
19863,বিরোধীদলীয় নেতা (পাকিস্তান),https://bn.wikipedia.org/wiki/বিরোধীদলীয়_নেতা_(পাকিস্তান),2022-07
19864,হরিদ্বারে বিদ্বেষমূলক বক্তব্য,https://bn.wikipedia.org/wiki/হরিদ্বারে_বিদ্বেষমূলক_বক্তব্য,2022-07
19865,হিন্দু ধর্মগ্রন্থের সময়কাল,https://bn.wikipedia.org/wiki/হিন্দু_ধর্মগ্রন্থের_সময়কাল,2022-07
19866,নোয়াখালী পল্লী বিদ্যুৎ সমিতি,https://bn.wikipedia.org/wiki/নোয়াখালী_পল্লী_বিদ্যুৎ_সমিতি,2022-07
19867,সংস্কৃতিতে সমুদ্র,https://bn.wikipedia.org/wiki/সংস্কৃতিতে_সমুদ্র,2022-07
19868,২০২২ পাকিস্তান ক্রিকেট দলের শ্রীলঙ্কা সফর,https://bn.wikipedia.org/wiki/২০২২_পাকিস্তান_ক্রিকেট_দলের_শ্রীলঙ্কা_সফর,2022-07
19869,আইজাক নিউটনের ধর্মীয় চিন্তাধারা,https://bn.wikipedia.org/wiki/আইজাক_নিউটনের_ধর্মীয়_চিন্তাধারা,2022-07
19870,খাগড়া,https://bn.wikipedia.org/wiki/খাগড়া,2022-07
19871,ফজলে রাব্বী মিয়া,https://bn.wikipedia.org/wiki/ফজলে_রাব্বী_মিয়া,2022-07
19873,"ভারতের রাষ্ট্রপতি নির্বাচন, ২০১৭","https://bn.wikipedia.org/wiki/ভারতের_রাষ্ট্রপতি_নির্বাচন,_২০১৭",2022-07
19874,ভারতের রাষ্ট্রপতি নির্বাচনের তালিকা,https://bn.wikipedia.org/wiki/ভারতের_রাষ্ট্রপতি_নির্বাচনের_তালিকা,2022-07
19875,এরদাল আকদারি,https://bn.wikipedia.org/wiki/এরদাল_আকদারি,2022-07
19876,ত্রিভুবনের প্রিয় মুহাম্মদ,https://bn.wikipedia.org/wiki/ত্রিভুবনের_প্রিয়_মুহাম্মদ,2022-07
19877,লিসান্দ্রো মার্তিনেস,https://bn.wikipedia.org/wiki/লিসান্দ্রো_মার্তিনেস,2022-07
19878,আল-কুরআনের মূলনীতি,https://bn.wikipedia.org/wiki/আল-কুরআনের_মূলনীতি,2022-07
19879,তাসনিয়া ফারিণ,https://bn.wikipedia.org/wiki/তাসনিয়া_ফারিণ,2022-07
19880,পশ্চিমবঙ্গ রাজ্য নির্বাচন কমিশন,https://bn.wikipedia.org/wiki/পশ্চিমবঙ্গ_রাজ্য_নির্বাচন_কমিশন,2022-07
19882,আড়াইসিধা ইউনিয়ন,https://bn.wikipedia.org/wiki/আড়াইসিধা_ইউনিয়ন,2022-07
19883,তিরুক্কুরাল,https://bn.wikipedia.org/wiki/তিরুক্কুরাল,2022-07
19884,ত্রিশিখীব্রহ্ম উপনিষদ,https://bn.wikipedia.org/wiki/ত্রিশিখীব্রহ্ম_উপনিষদ,2022-07
19885,দিন-দ্যা ডে,https://bn.wikipedia.org/wiki/দিন-দ্যা_ডে,2022-07
19886,পাকিস্তান জাতীয় ক্রিকেট দল,https://bn.wikipedia.org/wiki/পাকিস্তান_জাতীয়_ক্রিকেট_দল,2022-07
19887,সাইনিং উইথ দ্য শর্মাস্,https://bn.wikipedia.org/wiki/সাইনিং_উইথ_দ্য_শর্মাস্,2022-07
19888,২০২২ ভারত ক্রিকেট দলের ইংল্যান্ড সফর,https://bn.wikipedia.org/wiki/২০২২_ভারত_ক্রিকেট_দলের_ইংল্যান্ড_সফর,2022-07
19889,কন্টিলো এন্টারটেইনমেন্ট,https://bn.wikipedia.org/wiki/কন্টিলো_এন্টারটেইনমেন্ট,2022-07
19890,থিয়েনহো (মহাকাশ স্টেশন মডিউল),https://bn.wikipedia.org/wiki/থিয়েনহো_(মহাকাশ_স্টেশন_মডিউল),2022-07
19891,নিউ স্কিম মাদ্রাসা শিক্ষাব্যবস্থা,https://bn.wikipedia.org/wiki/নিউ_স্কিম_মাদ্রাসা_শিক্ষাব্যবস্থা,2022-07
19892,ফেরা (১৯৮৮-এর চলচ্চিত্র),https://bn.wikipedia.org/wiki/ফেরা_(১৯৮৮-এর_চলচ্চিত্র),2022-07
19893,যোগ-কুণ্ডলিনী উপনিষদ,https://bn.wikipedia.org/wiki/যোগ-কুণ্ডলিনী_উপনিষদ,2022-07
19894,রাজ্যসভার বিরোধী দলনেতা,https://bn.wikipedia.org/wiki/রাজ্যসভার_বিরোধী_দলনেতা,2022-07
19895,হাওয়া (চলচ্চিত্র),https://bn.wikipedia.org/wiki/হাওয়া_(চলচ্চিত্র),2022-07
19896,২০২২ মধ্য ইউরোপ কাপ,https://bn.wikipedia.org/wiki/২০২২_মধ্য_ইউরোপ_কাপ,2022-07
19897,কার্তিক গুম্মাকোন্ডা,https://bn.wikipedia.org/wiki/কার্তিক_গুম্মাকোন্ডা,2022-07
19898,দক্ষিণ আফ্রিকা জাতীয় ক্রিকেট দল,https://bn.wikipedia.org/wiki/দক্ষিণ_আফ্রিকা_জাতীয়_ক্রিকেট_দল,2022-07
19917,অনন্ত জলিল,https://bn.wikipedia.org/wiki/অনন্ত_জলিল,2022-07
19918,দ্রৌপদী মুর্মু,https://bn.wikipedia.org/wiki/দ্রৌপদী_মুর্মু,2022-07
19974,পার্থ চট্টোপাধ্যায়,https://bn.wikipedia.org/wiki/পার্থ_চট্টোপাধ্যায়,2022-07
20018,আফিয়া নুসরাত বর্ষা,https://bn.wikipedia.org/wiki/আফিয়া_নুসরাত_বর্ষা,2022-07
20022,শর্মিলী আহমেদ,https://bn.wikipedia.org/wiki/শর্মিলী_আহমেদ,2022-07
20079,শিনজো আবে,https://bn.wikipedia.org/wiki/শিনজো_আবে,2022-07
20117,চাঁদের পাহাড় (উপন্যাস),https://bn.wikipedia.org/wiki/চাঁদের_পাহাড়_(উপন্যাস),2022-07
20128,নারীবাদী তত্ত্ব,https://bn.wikipedia.org/wiki/নারীবাদী_তত্ত্ব,2022-07
20143,চিত্র:Logo de YouPorn.svg,https://bn.wikipedia.org/wiki/চিত্র:Logo_de_YouPorn.svg,2022-07
20168,বাংলাদেশের বিদ্যুৎ কেন্দ্রসমূহের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_বিদ্যুৎ_কেন্দ্রসমূহের_তালিকা,2022-07
20181,এবিপি গ্রুপ,https://bn.wikipedia.org/wiki/এবিপি_গ্রুপ,2022-07
20207,ইয়াশ রোহান,https://bn.wikipedia.org/wiki/ইয়াশ_রোহান,2022-07
20208,উদারতাবাদী নারীবাদ,https://bn.wikipedia.org/wiki/উদারতাবাদী_নারীবাদ,2022-07
20259,ভারতে অর্থনৈতিক উদারীকরণ,https://bn.wikipedia.org/wiki/ভারতে_অর্থনৈতিক_উদারীকরণ,2022-07
20263,হিউয়েন সাঙ,https://bn.wikipedia.org/wiki/হিউয়েন_সাঙ,2022-07
20271,সমাজতান্ত্রিক নারীবাদ,https://bn.wikipedia.org/wiki/সমাজতান্ত্রিক_নারীবাদ,2022-07
20274,বিধানচন্দ্র রায়,https://bn.wikipedia.org/wiki/বিধানচন্দ্র_রায়,2022-07
20283,ডুয়ার্স,https://bn.wikipedia.org/wiki/ডুয়ার্স,2022-07
20286,মিশ্র অর্থনীতি,https://bn.wikipedia.org/wiki/মিশ্র_অর্থনীতি,2022-07
20299,আবোল তাবোল,https://bn.wikipedia.org/wiki/আবোল_তাবোল,2022-07
20337,নন্দলাল বসু,https://bn.wikipedia.org/wiki/নন্দলাল_বসু,2022-07
20356,নারীবাদী আন্দোলন,https://bn.wikipedia.org/wiki/নারীবাদী_আন্দোলন,2022-07
20372,ভারতের উপরাষ্ট্ৰপতিদের তালিকা,https://bn.wikipedia.org/wiki/ভারতের_উপরাষ্ট্ৰপতিদের_তালিকা,2022-07
20379,গম্ভীরা,https://bn.wikipedia.org/wiki/গম্ভীরা,2022-07
20408,অশোক স্তম্ভ,https://bn.wikipedia.org/wiki/অশোক_স্তম্ভ,2022-07
20435,নাজিফা আনজুম তুষি,https://bn.wikipedia.org/wiki/নাজিফা_আনজুম_তুষি,2022-07
20450,পাপ পুণ্য,https://bn.wikipedia.org/wiki/পাপ_পুণ্য,2022-07
20460,মিলিন্দপঞ্‌হ,https://bn.wikipedia.org/wiki/মিলিন্দপঞ্‌হ,2022-07
20500,ওয়্যারলেস্‌ অ্যাক্সেস পয়েন্ট,https://bn.wikipedia.org/wiki/ওয়্যারলেস্‌_অ্যাক্সেস_পয়েন্ট,2022-07
20507,প্রতিবেদন,https://bn.wikipedia.org/wiki/প্রতিবেদন,2022-07
20514,দেবী চৌধুরাণী,https://bn.wikipedia.org/wiki/দেবী_চৌধুরাণী,2022-07
20519,ইউরোপীয় ইউনিয়নের ইতিহাস,https://bn.wikipedia.org/wiki/ইউরোপীয়_ইউনিয়নের_ইতিহাস,2022-07
20531,আন্দালিব রহমান পার্থ,https://bn.wikipedia.org/wiki/আন্দালিব_রহমান_পার্থ,2022-07
20543,অশোকের সিংহচতুর্মুখ স্তম্ভশীর্ষ,https://bn.wikipedia.org/wiki/অশোকের_সিংহচতুর্মুখ_স্তম্ভশীর্ষ,2022-07
20561,আব্দুর রউফ তালুকদার,https://bn.wikipedia.org/wiki/আব্দুর_রউফ_তালুকদার,2022-07
20563,স্মৃতি,https://bn.wikipedia.org/wiki/স্মৃতি,2022-07
20584,তৃতীয় বিশ্ব,https://bn.wikipedia.org/wiki/তৃতীয়_বিশ্ব,2022-07
20588,স্ক্যাবিস,https://bn.wikipedia.org/wiki/স্ক্যাবিস,2022-07
20637,তানিয়া আহমেদ,https://bn.wikipedia.org/wiki/তানিয়া_আহমেদ,2022-07
20643,বাংলাদেশ আওয়ামী স্বেচ্ছাসেবক লীগ,https://bn.wikipedia.org/wiki/বাংলাদেশ_আওয়ামী_স্বেচ্ছাসেবক_লীগ,2022-07
20649,"তথ্য অধিকার আইন, ২০০৫ (ভারত)","https://bn.wikipedia.org/wiki/তথ্য_অধিকার_আইন,_২০০৫_(ভারত)",2022-07
20652,ইংরেজ বাজার,https://bn.wikipedia.org/wiki/ইংরেজ_বাজার,2022-07
20670,ব্রুনাই,https://bn.wikipedia.org/wiki/ব্রুনাই,2022-07
20675,সন্ধ্যা রায়,https://bn.wikipedia.org/wiki/সন্ধ্যা_রায়,2022-07
20682,পঞ্চায়েত প্রথা,https://bn.wikipedia.org/wiki/পঞ্চায়েত_প্রথা,2022-07
20686,রক্তশূন্যতা,https://bn.wikipedia.org/wiki/রক্তশূন্যতা,2022-07
20693,ঋষি সুনক,https://bn.wikipedia.org/wiki/ঋষি_সুনক,2022-07
20696,বৃন্দাবন,https://bn.wikipedia.org/wiki/বৃন্দাবন,2022-07
20711,অমরনাথ মন্দির,https://bn.wikipedia.org/wiki/অমরনাথ_মন্দির,2022-07
20726,ম্যালওয়্যার,https://bn.wikipedia.org/wiki/ম্যালওয়্যার,2022-07
20734,রংপুর এক্সপ্রেস,https://bn.wikipedia.org/wiki/রংপুর_এক্সপ্রেস,2022-07
20754,তফসিলি জাতি ও তফসিলি উপজাতি,https://bn.wikipedia.org/wiki/তফসিলি_জাতি_ও_তফসিলি_উপজাতি,2022-07
20758,অলি আহাদ,https://bn.wikipedia.org/wiki/অলি_আহাদ,2022-07
20759,ইংল্যান্ডের গৌরবময় বিপ্লব,https://bn.wikipedia.org/wiki/ইংল্যান্ডের_গৌরবময়_বিপ্লব,2022-07
20770,লটকন,https://bn.wikipedia.org/wiki/লটকন,2022-07
20773,ব্যক্তিত্ব,https://bn.wikipedia.org/wiki/ব্যক্তিত্ব,2022-07
20777,আলোক বর্ষ,https://bn.wikipedia.org/wiki/আলোক_বর্ষ,2022-07
20792,পেয়ারা,https://bn.wikipedia.org/wiki/পেয়ারা,2022-07
20795,রাউটার,https://bn.wikipedia.org/wiki/রাউটার,2022-07
20808,মহাবিশ্ব,https://bn.wikipedia.org/wiki/মহাবিশ্ব,2022-07
20822,নিকোলা টেসলা,https://bn.wikipedia.org/wiki/নিকোলা_টেসলা,2022-07
20831,যৌন খেলনা,https://bn.wikipedia.org/wiki/যৌন_খেলনা,2022-07
20832,লোকসভার অধ্যক্ষ,https://bn.wikipedia.org/wiki/লোকসভার_অধ্যক্ষ,2022-07
20837,মহাবিস্ফোরণ তত্ত্ব,https://bn.wikipedia.org/wiki/মহাবিস্ফোরণ_তত্ত্ব,2022-07
20839,পৃথিবীর ইতিহাস,https://bn.wikipedia.org/wiki/পৃথিবীর_ইতিহাস,2022-07
20844,মরিশাস,https://bn.wikipedia.org/wiki/মরিশাস,2022-07
20861,মানব উন্নয়ন সূচক,https://bn.wikipedia.org/wiki/মানব_উন্নয়ন_সূচক,2022-07
20863,স্বপ্ন,https://bn.wikipedia.org/wiki/স্বপ্ন,2022-07
20872,চন্দ্রগুপ্ত মৌর্য,https://bn.wikipedia.org/wiki/চন্দ্রগুপ্ত_মৌর্য,2022-07
20886,কামালুদ্দীন জাফরী,https://bn.wikipedia.org/wiki/কামালুদ্দীন_জাফরী,2022-07
20899,২০২২ ডুরান্ড কাপ,https://bn.wikipedia.org/wiki/২০২২_ডুরান্ড_কাপ,2022-08
20902,২০২২ সাফ অনূর্ধ্ব-২০ চ্যাম্পিয়নশিপ,https://bn.wikipedia.org/wiki/২০২২_সাফ_অনূর্ধ্ব-২০_চ্যাম্পিয়নশিপ,2022-08
20903,পশ্চিমবঙ্গের মহকুমা,https://bn.wikipedia.org/wiki/পশ্চিমবঙ্গের_মহকুমা,2022-08
20904,আকিদা,https://bn.wikipedia.org/wiki/আকিদা,2022-08
20905,২০২২ এশিয়া কাপ,https://bn.wikipedia.org/wiki/২০২২_এশিয়া_কাপ,2022-08
20906,"বিহার বিধানসভা নির্বাচন, ২০২০","https://bn.wikipedia.org/wiki/বিহার_বিধানসভা_নির্বাচন,_২০২০",2022-08
20907,"বিহার বিধানসভা নির্বাচন, ২০১৫","https://bn.wikipedia.org/wiki/বিহার_বিধানসভা_নির্বাচন,_২০১৫",2022-08
20909,২০২২ ওএফসি চ্যাম্পিয়ন্স লিগ,https://bn.wikipedia.org/wiki/২০২২_ওএফসি_চ্যাম্পিয়ন্স_লিগ,2022-08
20911,দ্বিজ,https://bn.wikipedia.org/wiki/দ্বিজ,2022-08
20912,স্পিরিটেড অ্যাওয়ে,https://bn.wikipedia.org/wiki/স্পিরিটেড_অ্যাওয়ে,2022-08
20914,ভৈরোঁ সিং শেখাওয়াত,https://bn.wikipedia.org/wiki/ভৈরোঁ_সিং_শেখাওয়াত,2022-08
20917,আল জামিয়া আল ইসলামিয়া পটিয়া,https://bn.wikipedia.org/wiki/আল_জামিয়া_আল_ইসলামিয়া_পটিয়া,2022-08
20919,খড়কুটো (টেলিভিশন ধারাবাহিক),https://bn.wikipedia.org/wiki/খড়কুটো_(টেলিভিশন_ধারাবাহিক),2022-08
20920,পারম্যান,https://bn.wikipedia.org/wiki/পারম্যান,2022-08
20921,মার্কিন নিষেধাজ্ঞা,https://bn.wikipedia.org/wiki/মার্কিন_নিষেধাজ্ঞা,2022-08
20923,গডফ্রি হ্যারল্ড হার্ডি,https://bn.wikipedia.org/wiki/গডফ্রি_হ্যারল্ড_হার্ডি,2022-08
20924,আর্টেমিস ১,https://bn.wikipedia.org/wiki/আর্টেমিস_১,2022-08
20927,ওঁ নমঃ নারায়ণায়,https://bn.wikipedia.org/wiki/ওঁ_নমঃ_নারায়ণায়,2022-08
20928,তেজস্বী যাদব,https://bn.wikipedia.org/wiki/তেজস্বী_যাদব,2022-08
20929,দারুননাজাত সিদ্দীকিয়া কামিল মাদরাসা,https://bn.wikipedia.org/wiki/দারুননাজাত_সিদ্দীকিয়া_কামিল_মাদরাসা,2022-08
20931,ইউনাইটেড স্টেটস ক্যাপিটল,https://bn.wikipedia.org/wiki/ইউনাইটেড_স্টেটস_ক্যাপিটল,2022-08
20932,দি বয় অ্যান্ড দ্য বিস্ট,https://bn.wikipedia.org/wiki/দি_বয়_অ্যান্ড_দ্য_বিস্ট,2022-08
20933,"বলরামপুর সমষ্টি উন্নয়ন ব্লক, পুরুলিয়া জেলা","https://bn.wikipedia.org/wiki/বলরামপুর_সমষ্টি_উন্নয়ন_ব্লক,_পুরুলিয়া_জেলা",2022-08
20935,আড়শা সমষ্টি উন্নয়ন ব্লক,https://bn.wikipedia.org/wiki/আড়শা_সমষ্টি_উন্নয়ন_ব্লক,2022-08
20936,ধর্মীয় দীক্ষা আচার,https://bn.wikipedia.org/wiki/ধর্মীয়_দীক্ষা_আচার,2022-08
20938,২০২২ সাফ মহিলা চ্যাম্পিয়নশিপ,https://bn.wikipedia.org/wiki/২০২২_সাফ_মহিলা_চ্যাম্পিয়নশিপ,2022-08
20939,শহীদ করিমুল্লাহ,https://bn.wikipedia.org/wiki/শহীদ_করিমুল্লাহ,2022-08
20941,ওয়েদারিং উইথ ইউ,https://bn.wikipedia.org/wiki/ওয়েদারিং_উইথ_ইউ,2022-08
20942,আর্য-স্বাদেশিকতাবাদ,https://bn.wikipedia.org/wiki/আর্য-স্বাদেশিকতাবাদ,2022-08
20943,শেখ মুজিবুর রহমানের প্রধানমন্ত্রিত্ব,https://bn.wikipedia.org/wiki/শেখ_মুজিবুর_রহমানের_প্রধানমন্ত্রিত্ব,2022-08
20944,স্পেস এক্স ড্রাগন ২,https://bn.wikipedia.org/wiki/স্পেস_এক্স_ড্রাগন_২,2022-08
20946,প্রেম সিং তামাং,https://bn.wikipedia.org/wiki/প্রেম_সিং_তামাং,2022-08
20947,আয়েশা শর্মা,https://bn.wikipedia.org/wiki/আয়েশা_শর্মা,2022-08
20948,"বিহার বিধানসভা নির্বাচন, ২০১০","https://bn.wikipedia.org/wiki/বিহার_বিধানসভা_নির্বাচন,_২০১০",2022-08
20949,ওঁ নমঃ ভগবতে বাসুদেবায়,https://bn.wikipedia.org/wiki/ওঁ_নমঃ_ভগবতে_বাসুদেবায়,2022-08
20950,ওড়িশা ফুটবল ক্লাব,https://bn.wikipedia.org/wiki/ওড়িশা_ফুটবল_ক্লাব,2022-08
20951,কুড়মালি ভাষা,https://bn.wikipedia.org/wiki/কুড়মালি_ভাষা,2022-08
20952,চাপালিশ,https://bn.wikipedia.org/wiki/চাপালিশ,2022-08
20953,সন্দীপা ধর,https://bn.wikipedia.org/wiki/সন্দীপা_ধর,2022-08
20954,ফসিহ বোখারি,https://bn.wikipedia.org/wiki/ফসিহ_বোখারি,2022-08
20956,সোয়াবি বিশ্ববিদ্যালয়,https://bn.wikipedia.org/wiki/সোয়াবি_বিশ্ববিদ্যালয়,2022-08
20957,পুরুষ টোয়েন্টি২০ আন্তর্জাতিক ক্রিকেট আম্পায়ারদের তালিকা,https://bn.wikipedia.org/wiki/পুরুষ_টোয়েন্টি২০_আন্তর্জাতিক_ক্রিকেট_আম্পায়ারদের_তালিকা,2022-08
20958,ফাইনাল ডেস্টিনেশন (চলচ্চিত্র),https://bn.wikipedia.org/wiki/ফাইনাল_ডেস্টিনেশন_(চলচ্চিত্র),2022-08
20959,ইছামতী জেলা,https://bn.wikipedia.org/wiki/ইছামতী_জেলা,2022-08
20960,কৃষ্ণ কান্ত,https://bn.wikipedia.org/wiki/কৃষ্ণ_কান্ত,2022-08
20962,মনোজ গাজুরেল,https://bn.wikipedia.org/wiki/মনোজ_গাজুরেল,2022-08
20963,সিকিমের মুখ্যমন্ত্রীদের তালিকা,https://bn.wikipedia.org/wiki/সিকিমের_মুখ্যমন্ত্রীদের_তালিকা,2022-08
20965,চেচুয়া বিল,https://bn.wikipedia.org/wiki/চেচুয়া_বিল,2022-08
20966,"পশ্চিমবঙ্গের পৌর নির্বাচন, ২০২২","https://bn.wikipedia.org/wiki/পশ্চিমবঙ্গের_পৌর_নির্বাচন,_২০২২",2022-08
